"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","PPI","DOMESTIC","AGRWTH","M","1981-11",13.04348,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1981-12",13.04348,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-01",13.66906,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-02",15,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-03",15.71429,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-04",16.19718,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-05",16.08392,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-06",13.69863,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-07",12.75168,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-08",12.5,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-09",12.4183,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-10",14.28571,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-11",13.46154,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1982-12",13.46154,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-01",13.29114,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-02",11.80124,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-03",11.7284,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-04",10.90909,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-05",10.84337,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-06",11.44578,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-07",10.11905,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-08",10.52632,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-09",9.883721,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-10",7.954545,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-11",7.344633,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1983-12",8.474576,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-01",7.26257,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-02",7.222222,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-03",7.182321,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-04",7.103825,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-05",7.608696,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-06",7.567567,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-07",8.648648,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-08",7.936508,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-09",8.465609,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-10",9.473684,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-11",10.52632,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1984-12",10.9375,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-01",11.97917,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-02",14.50777,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-03",14.43299,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-04",14.79592,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-05",15.15152,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-06",15.57789,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-07",15.9204,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-08",15.68627,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-09",16.09756,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-10",15.38461,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-11",17.14286,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1985-12",17.37089,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-01",18.13953,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-02",17.64706,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-03",17.56757,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-04",17.77778,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-05",18.85965,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-06",19.13043,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-07",18.88412,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-08",19.49153,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-09",19.32773,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-10",20.41667,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-11",19.5122,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1986-12",18.4,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-01",17.71654,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-02",16.53846,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-03",17.62452,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-04",16.98113,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-05",15.49815,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-06",14.59854,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-07",14.80144,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-08",13.82979,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-09",14.08451,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-10",13.49481,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-11",12.58503,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1987-12",12.16216,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-01",12.70903,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-02",13.20132,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-03",12.70358,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-04",13.54839,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-05",13.41853,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-06",14.33121,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-07",14.15094,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-08",14.33022,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-09",14.50617,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-10",14.02439,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-11",15.40786,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1988-12",15.96386,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-01",15.727,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-02",16.32653,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-03",16.76301,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-04",17.04545,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-05",18.02817,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-06",17.2702,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-07",17.63085,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-08",17.98365,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-09",17.25067,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-10",17.64706,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-11",16.23037,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1989-12",16.36364,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-01",15.64103,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-02",13.28321,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-03",12.37624,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-04",12.37864,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-05",11.69451,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-06",11.63896,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-07",11.00703,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-08",9.930716,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-09",11.26437,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-10",10.45455,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-11",12.83784,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1990-12",11.83036,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-01",12.86031,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-02",13.49557,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-03",13.43612,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-04",11.66307,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-05",11.32479,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-06",11.48936,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-07",11.39241,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-08",11.55462,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-09",11.15702,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-10",11.7284,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-11",8.782435,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1991-12",9.181637,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-01",7.858546,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-02",7.017544,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-03",6.990291,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-04",7.736944,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-05",7.677543,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-06",7.824428,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-07",7.575758,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-08",7.532957,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-09",6.69145,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-10",6.445672,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-11",6.422019,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1992-12",6.398538,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-01",6.739526,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-02",8.56102,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-03",8.529945,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-04",8.976661,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-05",8.734403,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-06",8.141593,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-07",8.450705,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-08",8.581436,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-09",8.013937,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-10",8.304499,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-11",8.103448,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1993-12",8.075602,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-01",8.87372,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-02",8.389262,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-03",8.026756,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-04",7.248765,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-05",8.196721,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-06",8.674304,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-07",9.415585,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-08",10,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-09",10,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-10",9.42492,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-11",9.888357,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1994-12",10.0159,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-01",10.18809,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-02",10.68111,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-03",10.83591,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-04",11.52074,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-05",10.90909,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-06",10.69277,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-07",9.495549,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-08",8.651027,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-09",8.944282,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-10",9.343065,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-11",9.433962,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1995-12",9.393064,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-01",8.250356,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-02",7.272727,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-03",7.402235,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-04",6.61157,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-05",7.103825,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-06",7.210885,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-07",7.859078,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-08",8.502025,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-09",8.613729,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-10",8.678238,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-11",8.885942,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1996-12",9.114927,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-01",9.329829,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-02",9.126467,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-03",8.582575,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-04",9.043927,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-05",8.290816,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-06",7.868021,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-07",6.658291,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-08",6.467662,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-09",6.319703,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-10",5.651106,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-11",5.115713,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1997-12",4.600484,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-01",3.966346,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-02",3.345281,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-03",3.592814,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-04",3.199052,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-05",2.944641,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-06",3.176471,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-07",3.76914,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-08",4.32243,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-09",4.079254,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-10",4.418605,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-11",4.750869,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1998-12",4.513889,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-01",4.50867,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-02",5.086705,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-03",5.086705,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-04",5.051665,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-05",5.720824,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-06",5.929305,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-07",5.788876,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-08",4.815229,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-09",5.151176,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-10",5.345212,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-11",5.088496,
"ZAF","PPI","DOMESTIC","AGRWTH","M","1999-12",5.537098,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-01",6.084071,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-02",6.160616,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-03",6.710671,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-04",7.431694,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-05",7.251082,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-06",6.996771,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-07",7.51073,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-08",8.226496,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-09",8.519702,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-10",8.668077,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-11",8.947369,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2000-12",8.814271,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-01",8.237747,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-02",8.186528,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-03",7.835052,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-04",7.527976,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-05",7.467205,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-06",7.444668,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-07",7.085828,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-08",6.515301,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-09",6.084396,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-10",6.420233,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-11",6.570048,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2001-12",6.460945,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-01",8.863198,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-02",10.82376,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-03",11.56788,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-04",13.05582,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-05",13.80282,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-06",13.57678,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-07",13.9795,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-08",14.92122,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-09",15.17114,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-10",14.89945,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-11",14.68722,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2002-12",14.31159,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-01",11.59292,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-02",10.02593,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-03",9.425879,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-04",7.196653,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-05",4.372937,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-06",4.204452,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-07",3.843009,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-08",2.5,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-09",2.008032,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-10",0.7955449,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-11",0,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2003-12",0.2377179,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-01",0.3965107,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-02",-0.07855459,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-03",-0.2349256,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-04",0.234192,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-05",2.371542,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-06",2.689873,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-07",1.811024,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-08",2.20299,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-09",2.834646,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-10",3.867403,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-11",4.426877,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2004-12",3.952569,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-01",3.396524,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-02",3.144654,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-03",3.532182,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-04",3.816199,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-05",3.397683,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-06",3.158706,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-07",4.485692,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-08",4.387991,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-09",4.287902,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-10",3.723404,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-11",3.17941,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2005-12",3.574145,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-01",4.278075,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-02",4.115854,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-03",3.790751,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-04",3.6009,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-05",4.555638,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-06",5.526512,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-07",5.995559,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-08",8.185841,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-09",7.929515,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-10",8.498169,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-11",9.904622,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2006-12",9.838472,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-01",9.89011,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-02",10.1757,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-03",10.81081,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-04",11.94786,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-05",12.14286,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-06",11.81882,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-07",10.75419,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-08",8.179959,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-09",7.891157,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-10",8.102633,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-11",7.810414,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2007-12",8.221925,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-01",8.866667,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-02",9.501661,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-03",9.558339,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-04",9.637774,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-05",16.75159,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-06",17.65823,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-07",19.10467,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-08",20.35287,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-09",20.11349,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-10",18.92567,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-11",16.34675,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2008-12",14.63867,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-01",12.61482,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-02",10.55825,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-03",10.28881,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-04",8.082596,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-05",-1.52755,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-06",-3.012372,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-07",-4.129169,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-08",-4.764398,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-09",-4.461942,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-10",-4.831933,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-11",-3.459287,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2009-12",-1.885776,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-01",-1.305057,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-02",-0.1646542,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-03",-0.3273322,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-04",0.6004367,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-05",2.548476,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-06",3.993344,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-07",3.423523,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-08",2.528862,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-09",2.637363,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-10",2.980132,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-11",2.92172,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2010-12",2.745744,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-01",3.801653,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-02",5.057724,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-03",5.91133,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-04",5.697233,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-05",5.672609,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-06",4.48,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-07",5.072077,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-08",5.951743,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-09",5.942184,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-10",6.109325,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-11",6.802357,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2011-12",7.696419,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2012-01",7.590233,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2012-02",7.067645,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2012-03",6.23225,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2012-04",6.175694,
"ZAF","PPI","DOMESTIC","AGRWTH","M","2012-05",6.553583,
