ticker,sector,column,reason,nq
PSA,Real Estate,changeInPayables,DATA_ABSENT,44
PSA,Real Estate,interestIncomeBank,SECTOR_NA,44
PSA,Real Estate,netInterestIncome,SECTOR_NA,44
PSA,Real Estate,noninterestExpense,SECTOR_NA,44
PSA,Real Estate,premiumsEarned,SECTOR_NA,44
PSA,Real Estate,claimsIncurred,SECTOR_NA,44
PSA,Real Estate,rentalIncome,PRESENTATION_CHANGED,44
PSA,Real Estate,explorationExpense,SECTOR_NA,44
PSKY,Communication Services,grossProfit,SPINOFF_REORG,4
PSKY,Communication Services,grossMargins,SPINOFF_REORG,4
PSKY,Communication Services,costOfRevenue,SPINOFF_REORG,4
PSKY,Communication Services,operatingMargins,SPINOFF_REORG,4
PSKY,Communication Services,ebitda,SPINOFF_REORG,4
PSKY,Communication Services,returnOnEquity,SPINOFF_REORG,4
PSKY,Communication Services,changeInInventory,SPINOFF_REORG,4
PSKY,Communication Services,changeInReceivables,SPINOFF_REORG,4
PSKY,Communication Services,changeInPayables,SPINOFF_REORG,4
PSKY,Communication Services,interestIncomeBank,SECTOR_NA,4
PSKY,Communication Services,netInterestIncome,SECTOR_NA,4
PSKY,Communication Services,noninterestExpense,SECTOR_NA,4
PSKY,Communication Services,premiumsEarned,SECTOR_NA,4
PSKY,Communication Services,claimsIncurred,SECTOR_NA,4
PSKY,Communication Services,rentalIncome,SECTOR_NA,4
PSKY,Communication Services,explorationExpense,SECTOR_NA,4
PSX,Energy,interestIncomeBank,SECTOR_NA,44
PSX,Energy,netInterestIncome,SECTOR_NA,44
PSX,Energy,noninterestExpense,SECTOR_NA,44
PSX,Energy,premiumsEarned,SECTOR_NA,44
PSX,Energy,claimsIncurred,SECTOR_NA,44
PSX,Energy,rentalIncome,SECTOR_NA,44
PSX,Energy,explorationExpense,DATA_ABSENT,44
PTC,Information Technology,changeInInventory,DATA_ABSENT,43
PTC,Information Technology,interestIncomeBank,SECTOR_NA,43
PTC,Information Technology,netInterestIncome,SECTOR_NA,43
PTC,Information Technology,noninterestExpense,SECTOR_NA,43
PTC,Information Technology,premiumsEarned,SECTOR_NA,43
PTC,Information Technology,claimsIncurred,SECTOR_NA,43
PTC,Information Technology,rentalIncome,SECTOR_NA,43
PTC,Information Technology,explorationExpense,SECTOR_NA,43
PWR,Industrials,changeInReceivables,DATA_ABSENT,46
PWR,Industrials,changeInPayables,DATA_ABSENT,46
PWR,Industrials,interestIncomeBank,SECTOR_NA,46
PWR,Industrials,netInterestIncome,SECTOR_NA,46
PWR,Industrials,noninterestExpense,SECTOR_NA,46
PWR,Industrials,premiumsEarned,SECTOR_NA,46
PWR,Industrials,claimsIncurred,SECTOR_NA,46
PWR,Industrials,rentalIncome,SECTOR_NA,46
PWR,Industrials,explorationExpense,SECTOR_NA,46
PYPL,Financials,grossProfit,NO_COGS_STRUCTURAL,35
PYPL,Financials,grossMargins,NO_COGS_STRUCTURAL,35
PYPL,Financials,costOfRevenue,NO_COGS_STRUCTURAL,35
PYPL,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,35
PYPL,Financials,changeInInventory,DATA_ABSENT,35
PYPL,Financials,interestIncomeBank,SECTOR_NA,35
PYPL,Financials,netInterestIncome,SECTOR_NA,35
PYPL,Financials,noninterestExpense,SECTOR_NA,35
PYPL,Financials,premiumsEarned,SECTOR_NA,35
PYPL,Financials,claimsIncurred,SECTOR_NA,35
PYPL,Financials,rentalIncome,SECTOR_NA,35
PYPL,Financials,explorationExpense,SECTOR_NA,35
Q,Information Technology,changeInInventory,SPINOFF_REORG,3
Q,Information Technology,changeInReceivables,SPINOFF_REORG,3
Q,Information Technology,interestIncomeBank,SECTOR_NA,3
Q,Information Technology,netInterestIncome,SECTOR_NA,3
Q,Information Technology,noninterestExpense,SECTOR_NA,3
Q,Information Technology,premiumsEarned,SECTOR_NA,3
Q,Information Technology,claimsIncurred,SECTOR_NA,3
Q,Information Technology,rentalIncome,SECTOR_NA,3
Q,Information Technology,explorationExpense,SECTOR_NA,3
QCOM,Information Technology,interestIncomeBank,SECTOR_NA,45
QCOM,Information Technology,netInterestIncome,SECTOR_NA,45
QCOM,Information Technology,noninterestExpense,SECTOR_NA,45
QCOM,Information Technology,premiumsEarned,SECTOR_NA,45
QCOM,Information Technology,claimsIncurred,SECTOR_NA,45
QCOM,Information Technology,rentalIncome,SECTOR_NA,45
QCOM,Information Technology,explorationExpense,SECTOR_NA,45
RCL,Consumer Discretionary,interestIncomeBank,SECTOR_NA,46
RCL,Consumer Discretionary,netInterestIncome,SECTOR_NA,46
RCL,Consumer Discretionary,noninterestExpense,SECTOR_NA,46
RCL,Consumer Discretionary,premiumsEarned,SECTOR_NA,46
RCL,Consumer Discretionary,claimsIncurred,SECTOR_NA,46
RCL,Consumer Discretionary,rentalIncome,SECTOR_NA,46
RCL,Consumer Discretionary,explorationExpense,SECTOR_NA,46
REG,Real Estate,grossProfit,NO_COGS_STRUCTURAL,40
REG,Real Estate,grossMargins,NO_COGS_STRUCTURAL,40
REG,Real Estate,costOfRevenue,NO_COGS_STRUCTURAL,40
REG,Real Estate,shortTermDebt,DEBT_FREE_OR_NOTAG,40
REG,Real Estate,currentAssets,UNCLASSIFIED_BALANCE_SHEET,40
REG,Real Estate,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,40
REG,Real Estate,changeInInventory,DATA_ABSENT,40
REG,Real Estate,interestIncomeBank,SECTOR_NA,40
REG,Real Estate,netInterestIncome,SECTOR_NA,40
REG,Real Estate,noninterestExpense,SECTOR_NA,40
REG,Real Estate,premiumsEarned,SECTOR_NA,40
REG,Real Estate,claimsIncurred,SECTOR_NA,40
REG,Real Estate,explorationExpense,SECTOR_NA,40
REGN,Health Care,grossProfit,PRESENTATION_CHANGED,43
REGN,Health Care,grossMargins,PRESENTATION_CHANGED,43
REGN,Health Care,costOfRevenue,PRESENTATION_CHANGED,43
REGN,Health Care,shortTermDebt,COVERED_BY_TOTALDEBT,43
REGN,Health Care,goodwill,NO_GOODWILL,43
REGN,Health Care,interestIncomeBank,SECTOR_NA,43
REGN,Health Care,netInterestIncome,SECTOR_NA,43
REGN,Health Care,noninterestExpense,SECTOR_NA,43
REGN,Health Care,premiumsEarned,SECTOR_NA,43
REGN,Health Care,claimsIncurred,SECTOR_NA,43
REGN,Health Care,rentalIncome,SECTOR_NA,43
REGN,Health Care,explorationExpense,SECTOR_NA,43
RF,Financials,grossProfit,NO_COGS_STRUCTURAL,40
RF,Financials,grossMargins,NO_COGS_STRUCTURAL,40
RF,Financials,costOfRevenue,NO_COGS_STRUCTURAL,40
RF,Financials,operatingMargins,EXTRACTION,40
RF,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,40
RF,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,40
RF,Financials,changeInInventory,DATA_ABSENT,40
RF,Financials,changeInReceivables,DATA_ABSENT,40
RF,Financials,changeInPayables,DATA_ABSENT,40
RF,Financials,premiumsEarned,SECTOR_NA,40
RF,Financials,claimsIncurred,SECTOR_NA,40
RF,Financials,explorationExpense,SECTOR_NA,40
RJF,Financials,grossProfit,NO_COGS_STRUCTURAL,42
RJF,Financials,grossMargins,NO_COGS_STRUCTURAL,42
RJF,Financials,costOfRevenue,NO_COGS_STRUCTURAL,42
RJF,Financials,operatingMargins,NO_COGS_STRUCTURAL,42
RJF,Financials,ebitda,NO_COGS_STRUCTURAL,42
RJF,Financials,longTermDebt,COVERED_BY_TOTALDEBT,42
RJF,Financials,shortTermDebt,COVERED_BY_TOTALDEBT,42
RJF,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,42
RJF,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,42
RJF,Financials,changeInInventory,DATA_ABSENT,42
RJF,Financials,interestIncomeBank,SECTOR_NA,42
RJF,Financials,premiumsEarned,SECTOR_NA,42
RJF,Financials,claimsIncurred,SECTOR_NA,42
RJF,Financials,rentalIncome,SECTOR_NA,42
RJF,Financials,explorationExpense,SECTOR_NA,42
RL,Consumer Discretionary,interestIncomeBank,SECTOR_NA,44
RL,Consumer Discretionary,netInterestIncome,SECTOR_NA,44
RL,Consumer Discretionary,noninterestExpense,SECTOR_NA,44
RL,Consumer Discretionary,premiumsEarned,SECTOR_NA,44
RL,Consumer Discretionary,claimsIncurred,SECTOR_NA,44
RL,Consumer Discretionary,rentalIncome,SECTOR_NA,44
RL,Consumer Discretionary,explorationExpense,SECTOR_NA,44
RMD,Health Care,interestIncomeBank,SECTOR_NA,44
RMD,Health Care,netInterestIncome,SECTOR_NA,44
RMD,Health Care,noninterestExpense,SECTOR_NA,44
RMD,Health Care,premiumsEarned,SECTOR_NA,44
RMD,Health Care,claimsIncurred,SECTOR_NA,44
RMD,Health Care,rentalIncome,SECTOR_NA,44
RMD,Health Care,explorationExpense,SECTOR_NA,44
ROK,Industrials,interestIncomeBank,SECTOR_NA,44
ROK,Industrials,netInterestIncome,SECTOR_NA,44
ROK,Industrials,noninterestExpense,SECTOR_NA,44
ROK,Industrials,premiumsEarned,SECTOR_NA,44
ROK,Industrials,claimsIncurred,SECTOR_NA,44
ROK,Industrials,rentalIncome,SECTOR_NA,44
ROK,Industrials,explorationExpense,SECTOR_NA,44
ROL,Industrials,longTermDebt,COVERED_BY_TOTALDEBT,30
ROL,Industrials,shortTermDebt,COVERED_BY_TOTALDEBT,30
ROL,Industrials,interestIncomeBank,SECTOR_NA,30
ROL,Industrials,netInterestIncome,SECTOR_NA,30
ROL,Industrials,noninterestExpense,SECTOR_NA,30
ROL,Industrials,premiumsEarned,SECTOR_NA,30
ROL,Industrials,claimsIncurred,SECTOR_NA,30
ROL,Industrials,rentalIncome,SECTOR_NA,30
ROL,Industrials,explorationExpense,SECTOR_NA,30
ROP,Information Technology,interestIncomeBank,SECTOR_NA,46
ROP,Information Technology,netInterestIncome,SECTOR_NA,46
ROP,Information Technology,noninterestExpense,SECTOR_NA,46
ROP,Information Technology,premiumsEarned,SECTOR_NA,46
ROP,Information Technology,claimsIncurred,SECTOR_NA,46
ROP,Information Technology,rentalIncome,SECTOR_NA,46
ROP,Information Technology,explorationExpense,SECTOR_NA,46
ROST,Consumer Discretionary,goodwill,PRESENTATION_CHANGED,40
ROST,Consumer Discretionary,changeInReceivables,DATA_ABSENT,40
ROST,Consumer Discretionary,interestIncomeBank,SECTOR_NA,40
ROST,Consumer Discretionary,noninterestExpense,SECTOR_NA,40
ROST,Consumer Discretionary,premiumsEarned,SECTOR_NA,40
ROST,Consumer Discretionary,claimsIncurred,SECTOR_NA,40
ROST,Consumer Discretionary,rentalIncome,SECTOR_NA,40
ROST,Consumer Discretionary,explorationExpense,SECTOR_NA,40
RSG,Industrials,shortTermDebt,DEBT_FREE_OR_NOTAG,50
RSG,Industrials,changeInInventory,DATA_ABSENT,50
RSG,Industrials,interestIncomeBank,SECTOR_NA,50
RSG,Industrials,netInterestIncome,SECTOR_NA,50
RSG,Industrials,noninterestExpense,SECTOR_NA,50
RSG,Industrials,premiumsEarned,SECTOR_NA,50
RSG,Industrials,claimsIncurred,SECTOR_NA,50
RSG,Industrials,rentalIncome,SECTOR_NA,50
RSG,Industrials,explorationExpense,SECTOR_NA,50
RTX,Industrials,grossProfit,PRESENTATION_CHANGED,36
RTX,Industrials,grossMargins,PRESENTATION_CHANGED,36
RTX,Industrials,costOfRevenue,PRESENTATION_CHANGED,36
RTX,Industrials,interestIncomeBank,SECTOR_NA,36
RTX,Industrials,netInterestIncome,SECTOR_NA,36
RTX,Industrials,noninterestExpense,SECTOR_NA,36
RTX,Industrials,premiumsEarned,SECTOR_NA,36
RTX,Industrials,claimsIncurred,SECTOR_NA,36
RTX,Industrials,rentalIncome,SECTOR_NA,36
RTX,Industrials,explorationExpense,SECTOR_NA,36
RVTY,Health Care,grossProfit,EXTRACTION,38
RVTY,Health Care,grossMargins,EXTRACTION,38
RVTY,Health Care,costOfRevenue,EXTRACTION,38
RVTY,Health Care,interestIncomeBank,SECTOR_NA,38
RVTY,Health Care,netInterestIncome,SECTOR_NA,38
RVTY,Health Care,noninterestExpense,SECTOR_NA,38
RVTY,Health Care,premiumsEarned,SECTOR_NA,38
RVTY,Health Care,claimsIncurred,SECTOR_NA,38
RVTY,Health Care,rentalIncome,SECTOR_NA,38
RVTY,Health Care,explorationExpense,SECTOR_NA,38
SBAC,Real Estate,returnOnEquity,NEG_OR_ZERO_EQUITY,49
SBAC,Real Estate,goodwill,NO_GOODWILL,49
SBAC,Real Estate,changeInInventory,DATA_ABSENT,49
SBAC,Real Estate,interestIncomeBank,SECTOR_NA,49
SBAC,Real Estate,netInterestIncome,SECTOR_NA,49
SBAC,Real Estate,noninterestExpense,SECTOR_NA,49
SBAC,Real Estate,premiumsEarned,SECTOR_NA,49
SBAC,Real Estate,claimsIncurred,SECTOR_NA,49
SBAC,Real Estate,explorationExpense,SECTOR_NA,49
SBUX,Consumer Discretionary,grossProfit,PRESENTATION_CHANGED,42
SBUX,Consumer Discretionary,grossMargins,PRESENTATION_CHANGED,42
SBUX,Consumer Discretionary,costOfRevenue,PRESENTATION_CHANGED,42
SBUX,Consumer Discretionary,returnOnEquity,NEG_OR_ZERO_EQUITY,42
SBUX,Consumer Discretionary,interestIncomeBank,SECTOR_NA,42
SBUX,Consumer Discretionary,netInterestIncome,SECTOR_NA,42
SBUX,Consumer Discretionary,noninterestExpense,SECTOR_NA,42
SBUX,Consumer Discretionary,premiumsEarned,SECTOR_NA,42
SBUX,Consumer Discretionary,claimsIncurred,SECTOR_NA,42
SBUX,Consumer Discretionary,rentalIncome,SECTOR_NA,42
SBUX,Consumer Discretionary,explorationExpense,SECTOR_NA,42
SCHW,Financials,grossProfit,NO_COGS_STRUCTURAL,43
SCHW,Financials,grossMargins,NO_COGS_STRUCTURAL,43
SCHW,Financials,costOfRevenue,NO_COGS_STRUCTURAL,43
SCHW,Financials,operatingMargins,NO_COGS_STRUCTURAL,43
SCHW,Financials,ebitda,NO_COGS_STRUCTURAL,43
SCHW,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,43
SCHW,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,43
SCHW,Financials,changeInInventory,DATA_ABSENT,43
SCHW,Financials,changeInReceivables,DATA_ABSENT,43
SCHW,Financials,changeInPayables,DATA_ABSENT,43
SCHW,Financials,interestIncomeBank,SECTOR_NA,43
SCHW,Financials,premiumsEarned,SECTOR_NA,43
SCHW,Financials,claimsIncurred,SECTOR_NA,43
SCHW,Financials,rentalIncome,SECTOR_NA,43
SCHW,Financials,explorationExpense,SECTOR_NA,43
SHW,Materials,interestIncomeBank,SECTOR_NA,49
SHW,Materials,netInterestIncome,SECTOR_NA,49
SHW,Materials,noninterestExpense,SECTOR_NA,49
SHW,Materials,premiumsEarned,SECTOR_NA,49
SHW,Materials,claimsIncurred,SECTOR_NA,49
SHW,Materials,rentalIncome,SECTOR_NA,49
SHW,Materials,explorationExpense,SECTOR_NA,49
SJM,Consumer Staples,interestIncomeBank,SECTOR_NA,43
SJM,Consumer Staples,netInterestIncome,SECTOR_NA,43
SJM,Consumer Staples,noninterestExpense,SECTOR_NA,43
SJM,Consumer Staples,premiumsEarned,SECTOR_NA,43
SJM,Consumer Staples,claimsIncurred,SECTOR_NA,43
SJM,Consumer Staples,rentalIncome,SECTOR_NA,43
SJM,Consumer Staples,explorationExpense,SECTOR_NA,43
SLB,Energy,grossProfit,PRESENTATION_CHANGED,48
SLB,Energy,grossMargins,PRESENTATION_CHANGED,48
SLB,Energy,costOfRevenue,PRESENTATION_CHANGED,48
SLB,Energy,operatingMargins,EXTRACTION,48
SLB,Energy,ebitda,EXTRACTION,48
SLB,Energy,shortTermDebt,COVERED_BY_TOTALDEBT,48
SLB,Energy,interestIncomeBank,SECTOR_NA,48
SLB,Energy,netInterestIncome,SECTOR_NA,48
SLB,Energy,noninterestExpense,SECTOR_NA,48
SLB,Energy,premiumsEarned,SECTOR_NA,48
SLB,Energy,claimsIncurred,SECTOR_NA,48
SLB,Energy,rentalIncome,SECTOR_NA,48
SLB,Energy,explorationExpense,DATA_ABSENT,48
SMCI,Information Technology,longTermDebt,COVERED_BY_TOTALDEBT,35
SMCI,Information Technology,shortTermDebt,COVERED_BY_TOTALDEBT,35
SMCI,Information Technology,goodwill,NO_GOODWILL,35
SMCI,Information Technology,interestIncomeBank,SECTOR_NA,35
SMCI,Information Technology,netInterestIncome,SECTOR_NA,35
SMCI,Information Technology,noninterestExpense,SECTOR_NA,35
SMCI,Information Technology,premiumsEarned,SECTOR_NA,35
SMCI,Information Technology,claimsIncurred,SECTOR_NA,35
SMCI,Information Technology,rentalIncome,SECTOR_NA,35
SMCI,Information Technology,explorationExpense,SECTOR_NA,35
SNA,Industrials,grossProfit,PRESENTATION_CHANGED,43
SNA,Industrials,grossMargins,PRESENTATION_CHANGED,43
SNA,Industrials,costOfRevenue,PRESENTATION_CHANGED,43
SNA,Industrials,shortTermDebt,COVERED_BY_TOTALDEBT,43
SNA,Industrials,interestIncomeBank,SECTOR_NA,43
SNA,Industrials,netInterestIncome,SECTOR_NA,43
SNA,Industrials,noninterestExpense,SECTOR_NA,43
SNA,Industrials,premiumsEarned,SECTOR_NA,43
SNA,Industrials,claimsIncurred,SECTOR_NA,43
SNA,Industrials,rentalIncome,SECTOR_NA,43
SNA,Industrials,explorationExpense,SECTOR_NA,43
SNDK,Information Technology,interestIncomeBank,SECTOR_NA,6
SNDK,Information Technology,netInterestIncome,SECTOR_NA,6
SNDK,Information Technology,noninterestExpense,SECTOR_NA,6
SNDK,Information Technology,premiumsEarned,SECTOR_NA,6
SNDK,Information Technology,claimsIncurred,SECTOR_NA,6
SNDK,Information Technology,rentalIncome,SECTOR_NA,6
SNDK,Information Technology,explorationExpense,SECTOR_NA,6
SNPS,Information Technology,shortTermDebt,COVERED_BY_TOTALDEBT,44
SNPS,Information Technology,interestIncomeBank,SECTOR_NA,44
SNPS,Information Technology,netInterestIncome,SECTOR_NA,44
SNPS,Information Technology,noninterestExpense,SECTOR_NA,44
SNPS,Information Technology,premiumsEarned,SECTOR_NA,44
SNPS,Information Technology,claimsIncurred,SECTOR_NA,44
SNPS,Information Technology,rentalIncome,SECTOR_NA,44
SNPS,Information Technology,explorationExpense,SECTOR_NA,44
SO,Utilities,grossProfit,PRESENTATION_CHANGED,42
SO,Utilities,grossMargins,PRESENTATION_CHANGED,42
SO,Utilities,costOfRevenue,PRESENTATION_CHANGED,42
SO,Utilities,changeInInventory,DATA_ABSENT,42
SO,Utilities,interestIncomeBank,SECTOR_NA,42
SO,Utilities,netInterestIncome,SECTOR_NA,42
SO,Utilities,noninterestExpense,SECTOR_NA,42
SO,Utilities,premiumsEarned,SECTOR_NA,42
SO,Utilities,claimsIncurred,SECTOR_NA,42
SO,Utilities,explorationExpense,SECTOR_NA,42
SOLV,Health Care,costOfRevenue,SPINOFF_REORG,7
SOLV,Health Care,interestIncomeBank,SECTOR_NA,7
SOLV,Health Care,netInterestIncome,SECTOR_NA,7
SOLV,Health Care,noninterestExpense,SECTOR_NA,7
SOLV,Health Care,premiumsEarned,SECTOR_NA,7
SOLV,Health Care,claimsIncurred,SECTOR_NA,7
SOLV,Health Care,explorationExpense,SECTOR_NA,7
SPG,Real Estate,grossProfit,NO_COGS_STRUCTURAL,51
SPG,Real Estate,grossMargins,NO_COGS_STRUCTURAL,51
SPG,Real Estate,costOfRevenue,NO_COGS_STRUCTURAL,51
SPG,Real Estate,shortTermDebt,DEBT_FREE_OR_NOTAG,51
SPG,Real Estate,currentAssets,UNCLASSIFIED_BALANCE_SHEET,51
SPG,Real Estate,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,51
SPG,Real Estate,changeInInventory,DATA_ABSENT,51
SPG,Real Estate,changeInReceivables,DATA_ABSENT,51
SPG,Real Estate,changeInPayables,DATA_ABSENT,51
SPG,Real Estate,interestIncomeBank,SECTOR_NA,51
SPG,Real Estate,netInterestIncome,SECTOR_NA,51
SPG,Real Estate,noninterestExpense,SECTOR_NA,51
SPG,Real Estate,premiumsEarned,SECTOR_NA,51
SPG,Real Estate,claimsIncurred,SECTOR_NA,51
SPG,Real Estate,explorationExpense,SECTOR_NA,51
SPGI,Financials,changeInInventory,PRESENTATION_CHANGED,47
SPGI,Financials,interestIncomeBank,SECTOR_NA,47
SPGI,Financials,netInterestIncome,SECTOR_NA,47
SPGI,Financials,noninterestExpense,SECTOR_NA,47
SPGI,Financials,premiumsEarned,SECTOR_NA,47
SPGI,Financials,claimsIncurred,SECTOR_NA,47
SPGI,Financials,rentalIncome,SECTOR_NA,47
SPGI,Financials,explorationExpense,SECTOR_NA,47
SRE,Utilities,grossProfit,NO_COGS_STRUCTURAL,43
SRE,Utilities,grossMargins,NO_COGS_STRUCTURAL,43
SRE,Utilities,costOfRevenue,NO_COGS_STRUCTURAL,43
SRE,Utilities,operatingMargins,NO_COGS_STRUCTURAL,43
SRE,Utilities,ebitda,NO_COGS_STRUCTURAL,43
SRE,Utilities,changeInReceivables,DATA_ABSENT,43
SRE,Utilities,interestIncomeBank,SECTOR_NA,43
SRE,Utilities,netInterestIncome,SECTOR_NA,43
SRE,Utilities,noninterestExpense,SECTOR_NA,43
SRE,Utilities,premiumsEarned,SECTOR_NA,43
SRE,Utilities,claimsIncurred,SECTOR_NA,43
SRE,Utilities,explorationExpense,SECTOR_NA,43
STE,Health Care,interestIncomeBank,SECTOR_NA,22
STE,Health Care,netInterestIncome,SECTOR_NA,22
STE,Health Care,noninterestExpense,SECTOR_NA,22
STE,Health Care,premiumsEarned,SECTOR_NA,22
STE,Health Care,claimsIncurred,SECTOR_NA,22
STE,Health Care,rentalIncome,SECTOR_NA,22
STE,Health Care,explorationExpense,SECTOR_NA,22
STLD,Materials,interestIncomeBank,SECTOR_NA,45
STLD,Materials,netInterestIncome,SECTOR_NA,45
STLD,Materials,noninterestExpense,SECTOR_NA,45
STLD,Materials,premiumsEarned,SECTOR_NA,45
STLD,Materials,claimsIncurred,SECTOR_NA,45
STLD,Materials,rentalIncome,SECTOR_NA,45
STLD,Materials,explorationExpense,SECTOR_NA,45
STT,Financials,grossProfit,NO_COGS_STRUCTURAL,44
STT,Financials,grossMargins,NO_COGS_STRUCTURAL,44
STT,Financials,costOfRevenue,NO_COGS_STRUCTURAL,44
STT,Financials,operatingMargins,NO_COGS_STRUCTURAL,44
STT,Financials,ebitda,NO_COGS_STRUCTURAL,44
STT,Financials,longTermDebt,COVERED_BY_TOTALDEBT,44
STT,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,44
STT,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,44
STT,Financials,changeInInventory,DATA_ABSENT,44
STT,Financials,changeInReceivables,DATA_ABSENT,44
STT,Financials,changeInPayables,DATA_ABSENT,44
STT,Financials,premiumsEarned,SECTOR_NA,44
STT,Financials,claimsIncurred,SECTOR_NA,44
STT,Financials,explorationExpense,SECTOR_NA,44
STX,Information Technology,returnOnEquity,NEG_OR_ZERO_EQUITY,45
STX,Information Technology,interestIncomeBank,SECTOR_NA,45
STX,Information Technology,netInterestIncome,SECTOR_NA,45
STX,Information Technology,noninterestExpense,SECTOR_NA,45
STX,Information Technology,premiumsEarned,SECTOR_NA,45
STX,Information Technology,claimsIncurred,SECTOR_NA,45
STX,Information Technology,rentalIncome,SECTOR_NA,45
STX,Information Technology,explorationExpense,SECTOR_NA,45
STZ,Consumer Staples,changeInReceivables,EXTRACTION,48
STZ,Consumer Staples,interestIncomeBank,SECTOR_NA,48
STZ,Consumer Staples,netInterestIncome,SECTOR_NA,48
STZ,Consumer Staples,noninterestExpense,SECTOR_NA,48
STZ,Consumer Staples,premiumsEarned,SECTOR_NA,48
STZ,Consumer Staples,claimsIncurred,SECTOR_NA,48
STZ,Consumer Staples,rentalIncome,SECTOR_NA,48
STZ,Consumer Staples,explorationExpense,SECTOR_NA,48
SW,Materials,longTermDebt,SPINOFF_REORG,9
SW,Materials,shortTermDebt,SPINOFF_REORG,9
SW,Materials,currentAssets,SPINOFF_REORG,9
SW,Materials,currentLiabilities,SPINOFF_REORG,9
SW,Materials,interestIncomeBank,SECTOR_NA,9
SW,Materials,netInterestIncome,SECTOR_NA,9
SW,Materials,noninterestExpense,SECTOR_NA,9
SW,Materials,premiumsEarned,SECTOR_NA,9
SW,Materials,claimsIncurred,SECTOR_NA,9
SW,Materials,rentalIncome,SECTOR_NA,9
SW,Materials,explorationExpense,SECTOR_NA,9
SWK,Industrials,interestIncomeBank,SECTOR_NA,35
SWK,Industrials,netInterestIncome,SECTOR_NA,35
SWK,Industrials,noninterestExpense,SECTOR_NA,35
SWK,Industrials,premiumsEarned,SECTOR_NA,35
SWK,Industrials,claimsIncurred,SECTOR_NA,35
SWK,Industrials,rentalIncome,SECTOR_NA,35
SWK,Industrials,explorationExpense,SECTOR_NA,35
SWKS,Information Technology,interestIncomeBank,SECTOR_NA,46
SWKS,Information Technology,netInterestIncome,SECTOR_NA,46
SWKS,Information Technology,noninterestExpense,SECTOR_NA,46
SWKS,Information Technology,premiumsEarned,SECTOR_NA,46
SWKS,Information Technology,claimsIncurred,SECTOR_NA,46
SWKS,Information Technology,rentalIncome,SECTOR_NA,46
SWKS,Information Technology,explorationExpense,SECTOR_NA,46
SYF,Financials,grossProfit,NO_COGS_STRUCTURAL,38
SYF,Financials,grossMargins,NO_COGS_STRUCTURAL,38
SYF,Financials,costOfRevenue,NO_COGS_STRUCTURAL,38
SYF,Financials,operatingMargins,NO_COGS_STRUCTURAL,38
SYF,Financials,ebitda,NO_COGS_STRUCTURAL,38
SYF,Financials,shortTermDebt,DEBT_FREE_OR_NOTAG,38
SYF,Financials,currentAssets,UNCLASSIFIED_BALANCE_SHEET,38
SYF,Financials,currentLiabilities,UNCLASSIFIED_BALANCE_SHEET,38
SYF,Financials,changeInInventory,DATA_ABSENT,38
SYF,Financials,changeInReceivables,DATA_ABSENT,38
SYF,Financials,changeInPayables,DATA_ABSENT,38
SYF,Financials,interestIncomeBank,SECTOR_NA,38
SYF,Financials,premiumsEarned,SECTOR_NA,38
SYF,Financials,claimsIncurred,SECTOR_NA,38
SYF,Financials,rentalIncome,SECTOR_NA,38
SYF,Financials,explorationExpense,SECTOR_NA,38
SYK,Health Care,interestIncomeBank,SECTOR_NA,42
SYK,Health Care,netInterestIncome,SECTOR_NA,42
SYK,Health Care,noninterestExpense,SECTOR_NA,42
SYK,Health Care,premiumsEarned,SECTOR_NA,42
SYK,Health Care,claimsIncurred,SECTOR_NA,42
SYK,Health Care,rentalIncome,SECTOR_NA,42
SYK,Health Care,explorationExpense,SECTOR_NA,42
SYY,Consumer Staples,shortTermDebt,COVERED_BY_TOTALDEBT,39
SYY,Consumer Staples,changeInInventory,PRESENTATION_CHANGED,39
SYY,Consumer Staples,changeInReceivables,PRESENTATION_CHANGED,39
SYY,Consumer Staples,interestIncomeBank,SECTOR_NA,39
SYY,Consumer Staples,netInterestIncome,SECTOR_NA,39
SYY,Consumer Staples,noninterestExpense,SECTOR_NA,39
SYY,Consumer Staples,premiumsEarned,SECTOR_NA,39
SYY,Consumer Staples,claimsIncurred,SECTOR_NA,39
SYY,Consumer Staples,rentalIncome,SECTOR_NA,39
SYY,Consumer Staples,explorationExpense,SECTOR_NA,39
T,Communication Services,grossProfit,EXTRACTION,47
T,Communication Services,grossMargins,EXTRACTION,47
T,Communication Services,costOfRevenue,EXTRACTION,47
T,Communication Services,changeInInventory,DATA_ABSENT,47
T,Communication Services,changeInPayables,PRESENTATION_CHANGED,47
T,Communication Services,interestIncomeBank,SECTOR_NA,47
T,Communication Services,netInterestIncome,SECTOR_NA,47
T,Communication Services,noninterestExpense,SECTOR_NA,47
